"Repeat(Date)","Algae","Treatment","Well_ID","Larvae","Number of Symbionts"
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",35,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",36,4
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",37,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",38,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",39,3
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",40,1
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",41,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",42,2
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",43,2
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",44,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",45,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",46,2
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",47,2
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",48,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",49,1
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",50,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",51,1
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",52,1
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",53,3
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",54,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",55,2
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",56,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",57,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",58,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",59,8
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",60,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",61,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",62,6
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",63,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",64,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",65,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",66,4
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",67,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",68,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",69,1
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",70,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",71,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",72,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",73,3
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",74,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",75,2
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",76,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",77,3
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",78,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",79,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",80,4
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",81,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",82,3
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",83,7
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",84,2
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",85,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",86,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",87,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",88,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",89,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",90,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",91,18
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",92,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",93,4
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",94,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",95,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",96,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",97,3
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",98,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",99,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",100,8
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",101,3
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",102,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",103,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",104,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",105,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",106,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",107,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",108,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",109,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",110,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",111,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",112,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",113,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",114,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",115,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",116,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",117,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",118,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",119,1
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",120,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",121,14
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",122,12
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",123,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",124,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",125,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",126,2
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",127,2
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",128,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",129,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",130,6
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",131,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",132,2
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",133,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",134,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",135,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",136,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",137,1
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",138,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",139,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",140,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",141,11
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",142,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",143,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",144,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",145,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",146,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",147,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",148,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",149,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",150,1
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",151,3
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",152,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",153,1
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",154,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",155,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",156,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",157,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",158,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",159,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",160,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",161,1
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",162,8
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",163,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",164,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",165,8
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",166,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",167,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",168,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",169,7
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",170,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",171,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",172,2
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",173,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",174,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",175,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",176,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",177,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",178,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",179,1
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",180,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",181,2
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",182,5
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",183,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",184,2
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",185,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",186,10
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",187,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",188,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",189,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",190,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",191,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",192,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",193,2
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",194,9
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",195,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",196,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",197,3
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",198,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",199,0
"2019-02-18T00:00","SSB01","control","S_c_2019-02-18",200,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",1,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",2,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",3,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",4,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",5,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",6,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",7,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",8,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",9,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",10,17
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",11,8
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",12,2
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",13,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",14,8
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",15,18
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",16,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",17,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",18,2
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",19,10
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",20,2
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",21,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",22,2
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",23,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",24,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",25,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",26,3
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",27,40
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",28,2
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",29,5
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",30,2
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",31,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",32,26
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",33,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",34,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",35,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",36,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",37,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",38,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",39,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",40,4
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",41,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",42,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",43,13
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",44,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",45,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",46,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",47,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",48,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",49,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",50,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",51,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",52,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",53,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",54,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",55,3
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",56,11
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",57,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",58,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",59,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",60,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",61,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",62,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",63,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",64,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",65,7
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",66,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",67,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",68,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",69,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",70,2
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",71,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",72,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",73,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",74,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",75,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",76,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",77,2
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",78,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",79,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",80,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",81,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",82,2
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",83,24
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",84,3
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",85,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",86,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",87,40
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",88,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",89,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",90,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",91,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",92,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",93,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",94,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",95,2
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",96,2
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",97,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",98,25
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",99,2
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",100,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",101,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",102,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",103,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",104,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",105,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",106,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",107,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",108,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",109,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",110,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",111,4
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",112,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",113,23
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",114,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",115,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",116,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",117,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",118,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",119,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",120,13
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",121,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",122,3
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",123,4
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",124,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",125,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",126,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",127,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",128,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",129,4
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",130,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",131,15
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",132,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",133,2
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",134,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",135,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",136,6
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",137,14
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",138,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",139,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",140,8
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",141,6
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",142,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",143,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",144,5
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",145,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",146,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",147,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",148,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",149,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",150,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",151,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",152,24
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",153,8
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",154,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",155,5
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",156,22
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",157,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",158,8
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",159,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",160,2
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",161,3
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",162,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",163,4
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",164,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",165,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",166,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",167,4
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",168,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",169,8
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",170,28
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",171,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",172,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",173,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",174,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",175,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",176,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",177,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",178,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",179,2
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",180,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",181,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",182,5
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",183,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",184,13
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",185,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",186,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",187,9
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",188,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",189,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",190,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",191,1
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",192,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",193,4
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",194,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",195,11
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",196,0
"2019-02-18T00:00","M. gaditana","control","M_c_2019-02-18",197,9
